date,product,sales,stock_level,vendor,lead_time_days,unit_price,reorder_point,reorder_qty,promotion
2025-01-21,Casual Sneakers,22,269,Vendor_B,5,1800,187,0,False
2025-01-22,Casual Sneakers,35,234,Vendor_B,5,1800,187,0,True
2025-01-23,Casual Sneakers,30,204,Vendor_B,5,1800,187,0,False
2025-01-24,Casual Sneakers,21,396,Vendor_B,5,1800,187,213,False
2025-01-25,Casual Sneakers,30,366,Vendor_B,5,1800,187,0,False
2025-01-26,Casual Sneakers,35,331,Vendor_B,5,1800,187,0,False
2025-01-27,Casual Sneakers,21,310,Vendor_B,5,1800,187,0,False
2025-01-28,Casual Sneakers,20,290,Vendor_B,5,1800,187,0,False
2025-01-29,Casual Sneakers,23,267,Vendor_B,5,1800,187,0,False
2025-01-30,Casual Sneakers,28,239,Vendor_B,5,1800,187,0,False
2025-01-31,Casual Sneakers,25,214,Vendor_B,5,1800,187,0,False
2025-02-01,Casual Sneakers,39,387,Vendor_B,5,1800,187,212,False
2025-02-02,Casual Sneakers,35,352,Vendor_B,5,1800,187,0,False
2025-02-03,Casual Sneakers,21,331,Vendor_B,5,1800,187,0,False
2025-02-04,Casual Sneakers,26,305,Vendor_B,5,1800,187,0,False
2025-02-05,Casual Sneakers,36,269,Vendor_B,5,1800,187,0,True
2025-02-06,Casual Sneakers,27,242,Vendor_B,5,1800,187,0,False
2025-02-07,Casual Sneakers,24,218,Vendor_B,5,1800,187,0,False
2025-02-08,Casual Sneakers,55,323,Vendor_B,5,1800,187,160,True
2025-02-09,Casual Sneakers,38,285,Vendor_B,5,1800,187,0,False
2025-02-10,Casual Sneakers,30,255,Vendor_B,5,1800,187,0,False
2025-02-11,Casual Sneakers,25,230,Vendor_B,5,1800,187,0,False
2025-02-12,Casual Sneakers,28,202,Vendor_B,5,1800,187,0,False
2025-02-13,Casual Sneakers,24,356,Vendor_B,5,1800,187,178,False
2025-02-14,Casual Sneakers,26,330,Vendor_B,5,1800,187,0,False
2025-02-15,Casual Sneakers,29,301,Vendor_B,5,1800,187,0,False
2025-02-16,Casual Sneakers,31,270,Vendor_B,5,1800,187,0,False
2025-02-17,Casual Sneakers,27,243,Vendor_B,5,1800,187,0,False
2025-02-18,Casual Sneakers,20,223,Vendor_B,5,1800,187,0,False
2025-02-19,Casual Sneakers,26,197,Vendor_B,5,1800,187,0,False
2025-02-20,Casual Sneakers,26,413,Vendor_B,5,1800,187,242,False
2025-02-21,Casual Sneakers,43,370,Vendor_B,5,1800,187,0,True
2025-02-22,Casual Sneakers,49,321,Vendor_B,5,1800,187,0,True
2025-02-23,Casual Sneakers,28,293,Vendor_B,5,1800,187,0,False
2025-02-24,Casual Sneakers,29,264,Vendor_B,5,1800,187,0,False
2025-02-25,Casual Sneakers,26,238,Vendor_B,5,1800,187,0,False
2025-02-26,Casual Sneakers,25,213,Vendor_B,5,1800,187,0,False
2025-02-27,Casual Sneakers,21,192,Vendor_B,5,1800,187,0,False
2025-02-28,Casual Sneakers,24,378,Vendor_B,5,1800,187,210,False
2025-03-01,Casual Sneakers,30,348,Vendor_B,5,1800,187,0,False
2025-03-02,Casual Sneakers,36,312,Vendor_B,5,1800,187,0,False
2025-03-03,Casual Sneakers,22,290,Vendor_B,5,1800,187,0,False
2025-03-04,Casual Sneakers,25,265,Vendor_B,5,1800,187,0,False
2025-03-05,Casual Sneakers,28,237,Vendor_B,5,1800,187,0,False
2025-03-06,Casual Sneakers,28,209,Vendor_B,5,1800,187,0,False
2025-03-07,Casual Sneakers,24,430,Vendor_B,5,1800,187,245,False
2025-03-08,Casual Sneakers,36,394,Vendor_B,5,1800,187,0,False
2025-03-09,Casual Sneakers,36,358,Vendor_B,5,1800,187,0,False
2025-03-10,Casual Sneakers,42,316,Vendor_B,5,1800,187,0,True
2025-03-11,Casual Sneakers,27,289,Vendor_B,5,1800,187,0,False
2025-03-12,Casual Sneakers,25,264,Vendor_B,5,1800,187,0,False
2025-03-13,Casual Sneakers,29,235,Vendor_B,5,1800,187,0,False
2025-03-14,Casual Sneakers,26,209,Vendor_B,5,1800,187,0,False
2025-03-15,Casual Sneakers,30,426,Vendor_B,5,1800,187,247,False
2025-03-16,Casual Sneakers,35,391,Vendor_B,5,1800,187,0,False
2025-03-17,Casual Sneakers,39,352,Vendor_B,5,1800,187,0,True
2025-03-18,Casual Sneakers,30,322,Vendor_B,5,1800,187,0,False
2025-03-19,Casual Sneakers,43,279,Vendor_B,5,1800,187,0,True
2025-03-20,Casual Sneakers,20,259,Vendor_B,5,1800,187,0,False
2025-03-21,Casual Sneakers,29,230,Vendor_B,5,1800,187,0,False
2025-03-22,Casual Sneakers,35,195,Vendor_B,5,1800,187,0,False
2025-03-23,Casual Sneakers,36,298,Vendor_B,5,1800,187,139,False
2025-03-24,Casual Sneakers,26,272,Vendor_B,5,1800,187,0,False
2025-03-25,Casual Sneakers,30,242,Vendor_B,5,1800,187,0,False
2025-03-26,Casual Sneakers,24,218,Vendor_B,5,1800,187,0,False
2025-03-27,Casual Sneakers,29,189,Vendor_B,5,1800,187,0,False
2025-03-28,Casual Sneakers,27,332,Vendor_B,5,1800,187,170,False
2025-03-29,Casual Sneakers,29,303,Vendor_B,5,1800,187,0,False
2025-03-30,Casual Sneakers,29,274,Vendor_B,5,1800,187,0,False
2025-03-31,Casual Sneakers,25,249,Vendor_B,5,1800,187,0,False
2025-04-01,Casual Sneakers,24,225,Vendor_B,5,1800,187,0,False
2025-04-02,Casual Sneakers,21,204,Vendor_B,5,1800,187,0,False
2025-04-03,Casual Sneakers,23,339,Vendor_B,5,1800,187,158,False
2025-04-04,Casual Sneakers,26,313,Vendor_B,5,1800,187,0,False
2025-04-05,Casual Sneakers,32,281,Vendor_B,5,1800,187,0,False
2025-04-06,Casual Sneakers,41,240,Vendor_B,5,1800,187,0,False
2025-04-07,Casual Sneakers,24,216,Vendor_B,5,1800,187,0,False
2025-04-08,Casual Sneakers,30,384,Vendor_B,5,1800,187,198,False
2025-04-09,Casual Sneakers,31,353,Vendor_B,5,1800,187,0,False
2025-04-10,Casual Sneakers,25,328,Vendor_B,5,1800,187,0,False
2025-04-11,Casual Sneakers,25,303,Vendor_B,5,1800,187,0,False
2025-04-12,Casual Sneakers,33,270,Vendor_B,5,1800,187,0,False
2025-04-13,Casual Sneakers,34,236,Vendor_B,5,1800,187,0,False
2025-04-14,Casual Sneakers,25,211,Vendor_B,5,1800,187,0,False
2025-04-15,Casual Sneakers,23,188,Vendor_B,5,1800,187,0,False
2025-04-16,Casual Sneakers,28,407,Vendor_B,5,1800,187,247,False
2025-04-17,Casual Sneakers,26,381,Vendor_B,5,1800,187,0,False
2025-04-18,Casual Sneakers,34,347,Vendor_B,5,1800,187,0,False
2025-04-19,Casual Sneakers,38,309,Vendor_B,5,1800,187,0,False
2025-04-20,Casual Sneakers,34,275,Vendor_B,5,1800,187,0,False
2025-04-21,Casual Sneakers,29,246,Vendor_B,5,1800,187,0,False
2025-04-22,Casual Sneakers,28,218,Vendor_B,5,1800,187,0,False
2025-04-23,Casual Sneakers,30,188,Vendor_B,5,1800,187,0,False
2025-04-24,Casual Sneakers,22,409,Vendor_B,5,1800,187,243,False
2025-04-25,Casual Sneakers,23,386,Vendor_B,5,1800,187,0,False
2025-04-26,Casual Sneakers,33,353,Vendor_B,5,1800,187,0,False
2025-04-27,Casual Sneakers,35,318,Vendor_B,5,1800,187,0,False
2025-04-28,Casual Sneakers,16,302,Vendor_B,5,1800,187,0,False
2025-04-29,Casual Sneakers,24,278,Vendor_B,5,1800,187,0,False
2025-04-30,Casual Sneakers,31,247,Vendor_B,5,1800,187,0,False
2025-05-01,Casual Sneakers,24,223,Vendor_B,5,1800,187,0,False
2025-05-02,Casual Sneakers,28,195,Vendor_B,5,1800,187,0,False
2025-05-03,Casual Sneakers,36,284,Vendor_B,5,1800,187,125,False
2025-05-04,Casual Sneakers,37,247,Vendor_B,5,1800,187,0,False
2025-05-05,Casual Sneakers,29,218,Vendor_B,5,1800,187,0,False
2025-05-06,Casual Sneakers,30,188,Vendor_B,5,1800,187,0,False
2025-05-07,Casual Sneakers,32,313,Vendor_B,5,1800,187,157,False
2025-05-08,Casual Sneakers,26,287,Vendor_B,5,1800,187,0,False
2025-05-09,Casual Sneakers,25,262,Vendor_B,5,1800,187,0,False
2025-05-10,Casual Sneakers,37,225,Vendor_B,5,1800,187,0,False
2025-05-11,Casual Sneakers,37,188,Vendor_B,5,1800,187,0,False
2025-05-12,Casual Sneakers,46,326,Vendor_B,5,1800,187,184,True
2025-05-13,Casual Sneakers,23,303,Vendor_B,5,1800,187,0,False
2025-05-14,Casual Sneakers,29,274,Vendor_B,5,1800,187,0,False
2025-05-15,Casual Sneakers,23,251,Vendor_B,5,1800,187,0,False
2025-05-16,Casual Sneakers,28,223,Vendor_B,5,1800,187,0,False
2025-05-17,Casual Sneakers,34,189,Vendor_B,5,1800,187,0,False
2025-05-18,Casual Sneakers,39,326,Vendor_B,5,1800,187,176,False
2025-05-19,Casual Sneakers,23,303,Vendor_B,5,1800,187,0,False
2025-05-20,Casual Sneakers,28,275,Vendor_B,5,1800,187,0,False
2025-05-21,Casual Sneakers,45,230,Vendor_B,5,1800,187,0,True
2025-05-22,Casual Sneakers,26,204,Vendor_B,5,1800,187,0,False
2025-05-23,Casual Sneakers,28,299,Vendor_B,5,1800,187,123,False
2025-05-24,Casual Sneakers,34,265,Vendor_B,5,1800,187,0,False
2025-05-25,Casual Sneakers,36,229,Vendor_B,5,1800,187,0,False
2025-05-26,Casual Sneakers,29,200,Vendor_B,5,1800,187,0,False
2025-05-27,Casual Sneakers,43,349,Vendor_B,5,1800,187,192,True
2025-05-28,Casual Sneakers,44,305,Vendor_B,5,1800,187,0,True
2025-05-29,Casual Sneakers,21,284,Vendor_B,5,1800,187,0,False
2025-05-30,Casual Sneakers,22,262,Vendor_B,5,1800,187,0,False
2025-05-31,Casual Sneakers,35,227,Vendor_B,5,1800,187,0,False
2025-06-01,Casual Sneakers,32,195,Vendor_B,5,1800,187,0,False
2025-06-02,Casual Sneakers,27,413,Vendor_B,5,1800,187,245,False
2025-06-03,Casual Sneakers,31,382,Vendor_B,5,1800,187,0,False
2025-06-04,Casual Sneakers,32,350,Vendor_B,5,1800,187,0,False
2025-06-05,Casual Sneakers,27,323,Vendor_B,5,1800,187,0,False
2025-06-06,Casual Sneakers,24,299,Vendor_B,5,1800,187,0,False
2025-06-07,Casual Sneakers,33,266,Vendor_B,5,1800,187,0,False
2025-06-08,Casual Sneakers,41,225,Vendor_B,5,1800,187,0,False
2025-06-09,Casual Sneakers,30,195,Vendor_B,5,1800,187,0,False
2025-06-10,Casual Sneakers,27,328,Vendor_B,5,1800,187,160,False
2025-06-11,Casual Sneakers,28,300,Vendor_B,5,1800,187,0,False
2025-06-12,Casual Sneakers,27,273,Vendor_B,5,1800,187,0,False
2025-06-13,Casual Sneakers,29,244,Vendor_B,5,1800,187,0,False
2025-06-14,Casual Sneakers,36,208,Vendor_B,5,1800,187,0,False
2025-06-15,Casual Sneakers,39,414,Vendor_B,5,1800,187,245,False
2025-06-16,Casual Sneakers,30,384,Vendor_B,5,1800,187,0,False
2025-06-17,Casual Sneakers,25,359,Vendor_B,5,1800,187,0,False
2025-06-18,Casual Sneakers,46,313,Vendor_B,5,1800,187,0,True
2025-06-19,Casual Sneakers,32,281,Vendor_B,5,1800,187,0,False
2025-06-20,Casual Sneakers,29,252,Vendor_B,5,1800,187,0,False
2025-06-21,Casual Sneakers,38,214,Vendor_B,5,1800,187,0,False
2025-06-22,Casual Sneakers,34,399,Vendor_B,5,1800,187,219,False
2025-06-23,Casual Sneakers,26,373,Vendor_B,5,1800,187,0,False
2025-06-24,Casual Sneakers,28,345,Vendor_B,5,1800,187,0,False
2025-06-25,Casual Sneakers,26,319,Vendor_B,5,1800,187,0,False
2025-06-26,Casual Sneakers,31,288,Vendor_B,5,1800,187,0,False
2025-06-27,Casual Sneakers,45,243,Vendor_B,5,1800,187,0,True
2025-06-28,Casual Sneakers,35,208,Vendor_B,5,1800,187,0,False
2025-06-29,Casual Sneakers,40,327,Vendor_B,5,1800,187,159,False
2025-06-30,Casual Sneakers,25,302,Vendor_B,5,1800,187,0,False
2025-07-01,Casual Sneakers,28,274,Vendor_B,5,1800,187,0,False
2025-07-02,Casual Sneakers,27,247,Vendor_B,5,1800,187,0,False
2025-07-03,Casual Sneakers,35,212,Vendor_B,5,1800,187,0,False
2025-07-04,Casual Sneakers,28,428,Vendor_B,5,1800,187,244,False
2025-07-05,Casual Sneakers,34,394,Vendor_B,5,1800,187,0,False
2025-07-06,Casual Sneakers,37,357,Vendor_B,5,1800,187,0,False
2025-07-07,Casual Sneakers,45,312,Vendor_B,5,1800,187,0,True
2025-07-08,Casual Sneakers,26,286,Vendor_B,5,1800,187,0,False
2025-07-09,Casual Sneakers,31,255,Vendor_B,5,1800,187,0,False
2025-07-10,Casual Sneakers,30,225,Vendor_B,5,1800,187,0,False
2025-07-11,Casual Sneakers,29,196,Vendor_B,5,1800,187,0,False
2025-07-12,Casual Sneakers,35,286,Vendor_B,5,1800,187,125,False
2025-07-13,Casual Sneakers,65,221,Vendor_B,5,1800,187,0,True
2025-07-14,Casual Sneakers,30,191,Vendor_B,5,1800,187,0,False
2025-07-15,Casual Sneakers,27,305,Vendor_B,5,1800,187,141,False
2025-07-16,Casual Sneakers,32,273,Vendor_B,5,1800,187,0,False
2025-07-17,Casual Sneakers,29,244,Vendor_B,5,1800,187,0,False
2025-07-18,Casual Sneakers,31,213,Vendor_B,5,1800,187,0,False
2025-07-19,Casual Sneakers,39,345,Vendor_B,5,1800,187,171,False
2025-07-20,Casual Sneakers,44,301,Vendor_B,5,1800,187,0,False
2025-07-21,Casual Sneakers,26,275,Vendor_B,5,1800,187,0,False
2025-07-22,Casual Sneakers,27,248,Vendor_B,5,1800,187,0,False
2025-07-23,Casual Sneakers,38,210,Vendor_B,5,1800,187,0,False
2025-07-24,Casual Sneakers,28,420,Vendor_B,5,1800,187,238,False
2025-07-25,Casual Sneakers,25,395,Vendor_B,5,1800,187,0,False
2025-07-26,Casual Sneakers,39,356,Vendor_B,5,1800,187,0,False
2025-07-27,Casual Sneakers,64,292,Vendor_B,5,1800,187,0,True
2025-07-28,Casual Sneakers,28,264,Vendor_B,5,1800,187,0,False
2025-07-29,Casual Sneakers,23,241,Vendor_B,5,1800,187,0,False
2025-07-30,Casual Sneakers,26,215,Vendor_B,5,1800,187,0,False
2025-07-31,Casual Sneakers,24,191,Vendor_B,5,1800,187,0,False
2025-08-01,Casual Sneakers,35,285,Vendor_B,5,1800,187,129,False
2025-08-02,Casual Sneakers,33,252,Vendor_B,5,1800,187,0,False
2025-08-03,Casual Sneakers,36,216,Vendor_B,5,1800,187,0,False
2025-08-04,Casual Sneakers,31,319,Vendor_B,5,1800,187,134,False
2025-08-05,Casual Sneakers,25,294,Vendor_B,5,1800,187,0,False
2025-08-06,Casual Sneakers,30,264,Vendor_B,5,1800,187,0,False
2025-08-07,Casual Sneakers,27,237,Vendor_B,5,1800,187,0,False
2025-08-08,Casual Sneakers,30,207,Vendor_B,5,1800,187,0,False
2025-08-09,Casual Sneakers,37,405,Vendor_B,5,1800,187,235,False
2025-08-10,Casual Sneakers,37,368,Vendor_B,5,1800,187,0,False
2025-08-11,Casual Sneakers,32,336,Vendor_B,5,1800,187,0,False
2025-08-12,Casual Sneakers,26,310,Vendor_B,5,1800,187,0,False
2025-08-13,Casual Sneakers,30,280,Vendor_B,5,1800,187,0,False
2025-08-14,Casual Sneakers,32,248,Vendor_B,5,1800,187,0,False
2025-08-15,Casual Sneakers,25,223,Vendor_B,5,1800,187,0,False
2025-08-16,Casual Sneakers,33,190,Vendor_B,5,1800,187,0,False
2025-08-17,Casual Sneakers,60,374,Vendor_B,5,1800,187,244,True
2025-08-18,Casual Sneakers,23,351,Vendor_B,5,1800,187,0,False
2025-08-19,Casual Sneakers,30,321,Vendor_B,5,1800,187,0,False
2025-08-20,Casual Sneakers,31,290,Vendor_B,5,1800,187,0,False
2025-08-21,Casual Sneakers,25,265,Vendor_B,5,1800,187,0,False
2025-08-22,Casual Sneakers,32,233,Vendor_B,5,1800,187,0,False
2025-08-23,Casual Sneakers,42,191,Vendor_B,5,1800,187,0,False
2025-08-24,Casual Sneakers,39,386,Vendor_B,5,1800,187,234,False
2025-08-25,Casual Sneakers,33,353,Vendor_B,5,1800,187,0,False
2025-08-26,Casual Sneakers,28,325,Vendor_B,5,1800,187,0,False
2025-08-27,Casual Sneakers,46,279,Vendor_B,5,1800,187,0,True
2025-08-28,Casual Sneakers,29,250,Vendor_B,5,1800,187,0,False
2025-08-29,Casual Sneakers,26,224,Vendor_B,5,1800,187,0,False
2025-08-30,Casual Sneakers,37,362,Vendor_B,5,1800,187,175,False
2025-08-31,Casual Sneakers,38,324,Vendor_B,5,1800,187,0,False
2025-09-01,Casual Sneakers,30,294,Vendor_B,5,1800,187,0,False
2025-09-02,Casual Sneakers,31,263,Vendor_B,5,1800,187,0,False
2025-09-03,Casual Sneakers,23,240,Vendor_B,5,1800,187,0,False
2025-09-04,Casual Sneakers,38,202,Vendor_B,5,1800,187,0,False
2025-09-05,Casual Sneakers,27,341,Vendor_B,5,1800,187,166,False
2025-09-06,Casual Sneakers,41,300,Vendor_B,5,1800,187,0,False
2025-09-07,Casual Sneakers,39,261,Vendor_B,5,1800,187,0,False
2025-09-08,Casual Sneakers,28,233,Vendor_B,5,1800,187,0,False
2025-09-09,Casual Sneakers,31,202,Vendor_B,5,1800,187,0,False
2025-09-10,Casual Sneakers,27,365,Vendor_B,5,1800,187,190,False
2025-09-11,Casual Sneakers,30,335,Vendor_B,5,1800,187,0,False
2025-09-12,Casual Sneakers,36,299,Vendor_B,5,1800,187,0,False
2025-09-13,Casual Sneakers,37,262,Vendor_B,5,1800,187,0,False
2025-09-14,Casual Sneakers,39,223,Vendor_B,5,1800,187,0,False
2025-09-15,Casual Sneakers,27,196,Vendor_B,5,1800,187,0,False
2025-09-16,Casual Sneakers,32,323,Vendor_B,5,1800,187,159,False
2025-09-17,Casual Sneakers,28,295,Vendor_B,5,1800,187,0,False
2025-09-18,Casual Sneakers,31,264,Vendor_B,5,1800,187,0,False
2025-09-19,Casual Sneakers,33,231,Vendor_B,5,1800,187,0,False
2025-09-20,Casual Sneakers,38,193,Vendor_B,5,1800,187,0,False
2025-09-21,Casual Sneakers,41,311,Vendor_B,5,1800,187,159,False
2025-09-22,Casual Sneakers,31,280,Vendor_B,5,1800,187,0,False
2025-09-23,Casual Sneakers,33,247,Vendor_B,5,1800,187,0,False
2025-09-24,Casual Sneakers,32,215,Vendor_B,5,1800,187,0,False
2025-09-25,Casual Sneakers,34,389,Vendor_B,5,1800,187,208,False
2025-09-26,Casual Sneakers,29,360,Vendor_B,5,1800,187,0,False
2025-09-27,Casual Sneakers,35,325,Vendor_B,5,1800,187,0,False
2025-09-28,Casual Sneakers,34,291,Vendor_B,5,1800,187,0,False
2025-09-29,Casual Sneakers,25,266,Vendor_B,5,1800,187,0,False
2025-09-30,Casual Sneakers,29,237,Vendor_B,5,1800,187,0,False
2025-10-01,Casual Sneakers,43,194,Vendor_B,5,1800,187,0,False
2025-10-02,Casual Sneakers,40,300,Vendor_B,5,1800,187,146,False
2025-10-03,Casual Sneakers,36,264,Vendor_B,5,1800,187,0,False
2025-10-04,Casual Sneakers,53,211,Vendor_B,5,1800,187,0,False
2025-10-05,Casual Sneakers,54,337,Vendor_B,5,1800,187,180,False
2025-10-06,Casual Sneakers,42,295,Vendor_B,5,1800,187,0,False
2025-10-07,Casual Sneakers,47,248,Vendor_B,5,1800,187,0,False
2025-10-08,Casual Sneakers,37,211,Vendor_B,5,1800,187,0,False
2025-10-09,Casual Sneakers,45,287,Vendor_B,5,1800,187,121,False
2025-10-10,Casual Sneakers,44,243,Vendor_B,5,1800,187,0,False
2025-10-11,Casual Sneakers,55,188,Vendor_B,5,1800,187,0,False
2025-10-12,Casual Sneakers,57,361,Vendor_B,5,1800,187,230,False
2025-10-13,Casual Sneakers,68,293,Vendor_B,5,1800,187,0,True
2025-10-14,Casual Sneakers,44,249,Vendor_B,5,1800,187,0,False
2025-10-15,Casual Sneakers,40,209,Vendor_B,5,1800,187,0,False
2025-10-16,Casual Sneakers,40,390,Vendor_B,5,1800,187,221,False
2025-10-17,Casual Sneakers,37,353,Vendor_B,5,1800,187,0,False
2025-10-18,Casual Sneakers,57,296,Vendor_B,5,1800,187,0,False
2025-10-19,Casual Sneakers,54,242,Vendor_B,5,1800,187,0,False
2025-10-20,Casual Sneakers,38,204,Vendor_B,5,1800,187,0,False
2025-10-21,Casual Sneakers,40,284,Vendor_B,5,1800,187,120,False
2025-10-22,Casual Sneakers,45,239,Vendor_B,5,1800,187,0,False
2025-10-23,Casual Sneakers,43,196,Vendor_B,5,1800,187,0,False
2025-10-24,Casual Sneakers,40,401,Vendor_B,5,1800,187,245,False
2025-10-25,Casual Sneakers,60,341,Vendor_B,5,1800,187,0,False
2025-10-26,Casual Sneakers,56,285,Vendor_B,5,1800,187,0,False
2025-10-27,Casual Sneakers,71,214,Vendor_B,5,1800,187,0,True
2025-10-28,Casual Sneakers,44,309,Vendor_B,5,1800,187,139,False
2025-10-29,Casual Sneakers,42,267,Vendor_B,5,1800,187,0,False
2025-10-30,Casual Sneakers,44,223,Vendor_B,5,1800,187,0,False
2025-10-31,Casual Sneakers,47,301,Vendor_B,5,1800,187,125,False
2025-11-01,Casual Sneakers,55,246,Vendor_B,5,1800,187,0,False
2025-11-02,Casual Sneakers,59,362,Vendor_B,5,1800,187,175,False
2025-11-03,Casual Sneakers,41,321,Vendor_B,5,1800,187,0,False
2025-11-04,Casual Sneakers,49,272,Vendor_B,5,1800,187,0,False
2025-11-05,Casual Sneakers,41,231,Vendor_B,5,1800,187,0,False
2025-11-06,Casual Sneakers,50,375,Vendor_B,5,1800,187,194,False
2025-11-07,Casual Sneakers,40,335,Vendor_B,5,1800,187,0,False
2025-11-08,Casual Sneakers,56,279,Vendor_B,5,1800,187,0,False
2025-11-09,Casual Sneakers,58,221,Vendor_B,5,1800,187,0,False
2025-11-10,Casual Sneakers,74,281,Vendor_B,5,1800,187,134,True
2025-11-11,Casual Sneakers,48,233,Vendor_B,5,1800,187,0,False
2025-11-12,Casual Sneakers,48,374,Vendor_B,5,1800,187,189,False
2025-11-13,Casual Sneakers,39,335,Vendor_B,5,1800,187,0,False
2025-11-14,Casual Sneakers,45,290,Vendor_B,5,1800,187,0,False
2025-11-15,Casual Sneakers,55,235,Vendor_B,5,1800,187,0,False
2025-11-16,Casual Sneakers,60,338,Vendor_B,5,1800,187,163,False
2025-11-17,Casual Sneakers,47,291,Vendor_B,5,1800,187,0,False
2025-11-18,Casual Sneakers,45,246,Vendor_B,5,1800,187,0,False
2025-11-19,Casual Sneakers,42,204,Vendor_B,5,1800,187,0,False
2025-11-20,Casual Sneakers,40,344,Vendor_B,5,1800,187,180,False
2025-11-21,Casual Sneakers,42,302,Vendor_B,5,1800,187,0,False
2025-11-22,Casual Sneakers,89,213,Vendor_B,5,1800,187,0,True
2025-11-23,Casual Sneakers,57,294,Vendor_B,5,1800,187,138,False
2025-11-24,Casual Sneakers,47,247,Vendor_B,5,1800,187,0,False
2025-11-25,Casual Sneakers,44,203,Vendor_B,5,1800,187,0,False
2025-11-26,Casual Sneakers,40,362,Vendor_B,5,1800,187,199,False
2025-11-27,Casual Sneakers,40,322,Vendor_B,5,1800,187,0,False
2025-11-28,Casual Sneakers,46,276,Vendor_B,5,1800,187,0,False
2025-11-29,Casual Sneakers,63,213,Vendor_B,5,1800,187,0,False
2025-11-30,Casual Sneakers,58,378,Vendor_B,5,1800,187,223,False
2025-12-01,Casual Sneakers,42,336,Vendor_B,5,1800,187,0,False
2025-12-02,Casual Sneakers,41,295,Vendor_B,5,1800,187,0,False
2025-12-03,Casual Sneakers,46,249,Vendor_B,5,1800,187,0,False
2025-12-04,Casual Sneakers,49,200,Vendor_B,5,1800,187,0,False
2025-12-05,Casual Sneakers,43,298,Vendor_B,5,1800,187,141,False
2025-12-06,Casual Sneakers,56,242,Vendor_B,5,1800,187,0,False
2025-12-07,Casual Sneakers,53,189,Vendor_B,5,1800,187,0,False
2025-12-08,Casual Sneakers,45,310,Vendor_B,5,1800,187,166,False
2025-12-09,Casual Sneakers,47,263,Vendor_B,5,1800,187,0,False
2025-12-10,Casual Sneakers,42,221,Vendor_B,5,1800,187,0,False
2025-12-11,Casual Sneakers,45,303,Vendor_B,5,1800,187,127,False
2025-12-12,Casual Sneakers,46,257,Vendor_B,5,1800,187,0,False
2025-12-13,Casual Sneakers,60,197,Vendor_B,5,1800,187,0,False
2025-12-14,Casual Sneakers,90,260,Vendor_B,5,1800,187,153,True
2025-12-15,Casual Sneakers,42,218,Vendor_B,5,1800,187,0,False
2025-12-16,Casual Sneakers,45,326,Vendor_B,5,1800,187,153,False
2025-12-17,Casual Sneakers,47,279,Vendor_B,5,1800,187,0,False
2025-12-18,Casual Sneakers,51,228,Vendor_B,5,1800,187,0,False
2025-12-19,Casual Sneakers,41,317,Vendor_B,5,1800,187,130,False
2025-12-20,Casual Sneakers,59,258,Vendor_B,5,1800,187,0,False
2025-12-21,Casual Sneakers,58,200,Vendor_B,5,1800,187,0,False
2025-12-22,Casual Sneakers,43,397,Vendor_B,5,1800,187,240,False
2025-12-23,Casual Sneakers,48,349,Vendor_B,5,1800,187,0,False
2025-12-24,Casual Sneakers,46,303,Vendor_B,5,1800,187,0,False
2025-12-25,Casual Sneakers,47,256,Vendor_B,5,1800,187,0,False
2025-12-26,Casual Sneakers,41,215,Vendor_B,5,1800,187,0,False
2025-12-27,Casual Sneakers,57,310,Vendor_B,5,1800,187,152,False
2025-12-28,Casual Sneakers,59,251,Vendor_B,5,1800,187,0,False
2025-12-29,Casual Sneakers,45,206,Vendor_B,5,1800,187,0,False
2025-12-30,Casual Sneakers,52,290,Vendor_B,5,1800,187,136,False
2025-12-31,Casual Sneakers,44,246,Vendor_B,5,1800,187,0,False
2025-01-01,Formal Shoes,4,181,Vendor_B,5,2500,90,0,False
2025-01-02,Formal Shoes,12,169,Vendor_B,5,2500,90,0,False
2025-01-03,Formal Shoes,13,156,Vendor_B,5,2500,90,0,False
2025-01-04,Formal Shoes,15,141,Vendor_B,5,2500,90,0,False
2025-01-05,Formal Shoes,6,135,Vendor_B,5,2500,90,0,False
2025-01-06,Formal Shoes,12,123,Vendor_B,5,2500,90,0,False
2025-01-07,Formal Shoes,13,110,Vendor_B,5,2500,90,0,False
2025-01-08,Formal Shoes,8,102,Vendor_B,5,2500,90,0,False
2025-01-09,Formal Shoes,10,92,Vendor_B,5,2500,90,0,False
2025-01-10,Formal Shoes,11,232,Vendor_B,5,2500,90,151,False
2025-01-11,Formal Shoes,23,209,Vendor_B,5,2500,90,0,True
2025-01-12,Formal Shoes,14,195,Vendor_B,5,2500,90,0,False
2025-01-13,Formal Shoes,13,182,Vendor_B,5,2500,90,0,False
2025-01-14,Formal Shoes,17,165,Vendor_B,5,2500,90,0,True
2025-01-15,Formal Shoes,7,158,Vendor_B,5,2500,90,0,False
2025-01-16,Formal Shoes,14,144,Vendor_B,5,2500,90,0,False
2025-01-17,Formal Shoes,9,135,Vendor_B,5,2500,90,0,False
2025-01-18,Formal Shoes,15,120,Vendor_B,5,2500,90,0,False
2025-01-19,Formal Shoes,14,106,Vendor_B,5,2500,90,0,False
2025-01-20,Formal Shoes,8,98,Vendor_B,5,2500,90,0,False
2025-01-21,Formal Shoes,14,224,Vendor_B,5,2500,90,140,False
2025-01-22,Formal Shoes,21,203,Vendor_B,5,2500,90,0,True
